0.000000	0.000000
0.010935	-21.661869
0.021869	-159.504181
0.032804	306.744629
0.043739	-21.990843
0.054673	-196.019531
0.065608	-284.387817
0.076542	85.666946
0.087477	34.214188
0.098412	-810.395569
0.109346	353.670227
0.120281	-373.532684
0.131216	-163.281418
0.142150	-209.556915
0.153085	461.035553
0.164019	-772.104126
0.174954	1198.959351
0.185889	744.433105
0.196823	-821.273010
0.207758	-980.426880
0.218693	472.806580
0.229627	-1285.819824
0.240562	399.002319
0.251496	-2141.846680
0.262431	447.626678
0.273366	249.889389
0.284300	617.682251
0.295235	-678.118530
0.306170	1078.712402
0.317104	-2079.790039
0.328039	1510.704468
0.338974	-2543.536865
0.349908	1643.631348
0.360843	1287.044678
0.371777	128.254822
0.382712	-2723.365234
0.393647	2586.839600
0.404581	-2333.822510
0.415516	1782.074585
0.426451	-740.077637
0.437385	-1744.206665
0.448320	228.732086
0.459254	1541.202759
0.470189	-177.796524
0.481124	-585.353271
0.492058	-2394.942627
0.502993	2473.279785
0.513928	-2168.802002
0.524862	-165.636749
0.535797	-684.780762
0.546731	4855.220703
0.557666	425.049805
0.568601	2714.476807
0.579535	-5177.348633
0.590470	-1210.922485
0.601405	4772.002441
0.612339	-3897.086426
0.623274	-966.932617
0.634209	-636.485718
0.645143	4165.523926
0.656078	-2060.222412
0.667012	-299.070862
0.677947	2196.072266
0.688882	3425.282227
0.699816	1670.115356
0.710751	-163.260284
0.721686	-4985.611328
0.732620	691.865234
0.743555	5128.354980
0.754489	2693.031982
0.765424	810.986023
0.776359	-3818.906250
0.787293	-3873.797607
0.798228	11575.223633
0.809163	-6486.274414
0.820097	-7415.283691
0.831032	2808.682373
0.841966	-1321.664673
0.852901	5723.500488
0.863836	-4656.544434
0.874770	-35.287010
0.885705	-1335.559814
0.896640	7932.633301
0.907574	-7247.003418
0.918509	2827.567139
0.929444	1642.002930
0.940378	1.267014
0.951313	-1492.638062
0.962247	685.820251
0.973182	-4234.011230
0.984117	520.817200
0.995051	-2558.926025
1.005986	2341.781738
1.016921	1941.266602
1.027855	201.098206
1.038790	-838.741089
