0.0	1.538585	-0.100000	-2.166663
1.0	1.431282	-0.237246	-0.013571
2.0	1.321567	-0.593832	0.252257
3.0	1.224113	-0.954778	0.389910
4.0	1.160494	-1.261400	0.441778
5.0	1.125607	-1.478246	0.574727
6.0	1.120561	-1.594713	0.618263
7.0	1.143641	-1.604229	0.546832
8.0	1.189358	-1.510447	0.407805
9.0	1.249882	-1.328998	0.245719
10.0	1.316613	-1.084114	0.094773
11.0	1.381523	-0.804581	-0.025314
12.0	1.438000	-0.519822	-0.109482
13.0	1.481104	-0.256676	-0.163992
14.0	1.507355	-0.037146	-0.200883
15.0	1.514281	0.122890	-0.231989
16.0	1.500039	0.214263	-0.264230
17.0	1.463363	0.234673	-0.297343
18.0	1.403929	0.188697	-0.324440
19.0	1.323103	0.087684	-0.334874
20.0	1.224805	-0.050563	-0.318294
21.0	1.116171	-0.202596	-0.268468
22.0	1.007643	-0.340906	-0.185693
23.0	0.912271	-0.436441	-0.077087
24.0	0.844172	-0.462001	0.045167
25.0	0.816354	-0.396110	0.166945
26.0	0.838296	-0.226757	0.275601
27.0	0.913824	0.045765	0.362567
28.0	1.039805	0.407651	0.424389
29.0	1.206031	0.832448	0.462015
30.0	1.396456	1.284107	0.478748
31.0	1.591602	1.721808	0.477728
32.0	1.771729	2.105798	0.459950
33.0	1.920136	2.403193	0.423555
34.0	2.025937	2.592677	0.364736
35.0	2.085752	2.667217	0.279911
36.0	2.103969	2.634325	0.168412
37.0	2.091542	2.513875	0.034657
38.0	2.063582	2.333964	-0.111094
39.0	2.036233	2.125684	-0.253877
40.0	2.023468	1.917826	-0.376903
41.0	2.034396	1.732485	-0.465460
42.0	2.071582	1.582309	-0.510720
43.0	2.130620	1.469732	-0.512272
44.0	2.200993	1.388132	-0.478541
45.0	2.267987	1.324518	-0.424820
46.0	2.315291	1.263066	-0.369364
47.0	2.327796	1.188785	-0.328550
48.0	2.294148	1.090629	-0.312451
49.0	2.208650	0.963574	-0.322040
50.0	2.072277	0.809399	-0.348870
51.0	1.892675	0.636181	-0.377332
52.0	1.683202	0.456714	-0.388920
53.0	1.461168	0.286209	-0.367366
54.0	1.245538	0.139709	-0.303266
55.0	1.054432	0.029628	-0.196969
56.0	0.902767	-0.036204	-0.058990
57.0	0.800361	-0.055738	0.092144
58.0	0.750770	-0.033001	0.234014
59.0	0.751034	0.022549	0.345337
60.0	0.792354	0.097468	0.410639
61.0	0.861631	0.176403	0.423486
62.0	0.943623	0.244469	0.387617
63.0	1.023413	0.289632	0.315868
64.0	1.088786	0.304726	0.227334
65.0	1.132179	0.288837	0.143544
66.0	1.151858	0.247817	0.084580
67.0	1.152170	0.193824	0.065896
68.0	1.142792	0.143896	0.096325
69.0	1.137101	0.117695	0.177383
70.0	1.149890	0.134664	0.303683
71.0	1.194771	0.210932	0.464101
72.0	1.281644	0.356379	0.643348
73.0	1.414619	0.572274	0.823677
74.0	1.590732	0.849903	0.986646
75.0	1.799688	1.170524	1.114944
76.0	2.024750	1.506836	1.194291
77.0	2.244729	1.825969	1.215341
78.0	2.436856	2.093750	1.175350
79.0	2.580174	2.279742	1.079238
80.0	2.658942	2.362323	0.939620
81.0	2.665480	2.332953	0.775516
82.0	2.601941	2.198762	0.609712
83.0	2.480571	1.982797	0.465103
84.0	2.322283	1.721593	0.360682
85.0	2.153655	1.460225	0.308065
86.0	2.002765	1.245507	0.309400
87.0	1.894549	1.118409	0.357255
88.0	1.846517	1.107081	0.436599
89.0	1.865665	1.221785	0.528473
90.0	1.947216	1.452825	0.614454
91.0	2.075499	1.771946	0.680805
92.0	2.226854	2.137052	0.721231
93.0	2.374021	2.499386	0.737566
94.0	2.491150	2.811806	0.738247
95.0	2.558438	3.036567	0.735078
96.0	2.565464	3.151120	0.739242
97.0	2.512598	3.150892	0.757747
98.0	2.410251	3.048665	0.791320
99.0	2.276254	2.870876	0.834342
100.0	2.131993	2.651830	0.876781
101.0	1.998213	2.427138	0.907484
102.0	1.891396	2.227786	0.917771
103.0	1.821431	2.075943	0.904206
104.0	1.790926	1.983111	0.869683
105.0	1.796135	1.950611	0.822486
106.0	1.829028	1.971871	0.773645
107.0	1.879878	2.035604	0.733423
108.0	1.939619	2.128924	0.708065
109.0	2.001401	2.239599	0.697845
110.0	2.061059	2.357071	0.697036
111.0	2.116524	2.472275	0.695835
112.0	2.166524	2.576711	0.683626
113.0	2.209100	2.661418	0.652558
114.0	2.240497	2.716495	0.600300
115.0	2.254849	2.731578	0.531072
116.0	2.244832	2.697330	0.454618
117.0	2.203173	2.607620	0.383419
118.0	2.124650	2.461777	0.328982
119.0	2.008070	2.266206	0.298369
120.0	1.857674	2.034736	0.292023
121.0	1.683582	1.787404	0.303551
122.0	1.501056	1.547723	0.321523
123.0	1.328665	1.338923	0.332711
124.0	1.185661	1.179923	0.325773
125.0	1.089030	1.081903	0.294284
126.0	1.050774	1.046243	0.238232
127.0	1.075920	1.064308	0.163654
128.0	1.161588	1.119165	0.080633
129.0	1.297304	1.188871	0.000419
130.0	1.466455	1.250672	-0.067365
131.0	1.648654	1.285230	-0.116561
132.0	1.822599	1.280035	-0.144891
133.0	1.968968	1.231335	-0.153033
134.0	2.072891	1.144258	-0.142907
135.0	2.125642	1.031178	-0.116028
136.0	2.125317	0.908758	-0.072672
137.0	2.076459	0.794334	-0.012293
138.0	1.988753	0.702435	0.064949
139.0	1.875070	0.642157	0.156177
140.0	1.749232	0.615893	0.254242
141.0	1.623926	0.619615	0.347501
142.0	1.509105	0.644549	0.421401
143.0	1.411135	0.679791	0.461724
144.0	1.332766	0.715228	0.458651
145.0	1.273831	0.744042	0.410409
146.0	1.232422	0.764240	0.325173
147.0	1.206195	0.778835	0.220317
148.0	1.193465	0.794653	0.118870
149.0	1.193787	0.820046	0.043905
150.0	1.207903	0.862070	0.012329
151.0	1.237076	0.923797	0.029898
152.0	1.282031	1.002435	0.089014
153.0	1.341812	1.088768	0.170205
154.0	1.412914	1.168097	0.247069
155.0	1.488986	1.222592	0.293443
156.0	1.561265	1.234566	0.290819
157.0	1.619725	1.190031	0.233836
158.0	1.654733	1.081761	0.132163
159.0	1.658871	0.911212	0.008103
160.0	1.628533	0.688842	-0.109529
161.0	1.564929	0.432754	-0.193557
162.0	1.474233	0.165889	-0.226300
163.0	1.366825	-0.087667	-0.204814
164.0	1.255732	-0.306536	-0.141944
165.0	1.154556	-0.475298	-0.062797
166.0	1.075297	-0.586507	0.002417
167.0	1.026462	-0.641122	0.027147
168.0	1.011842	-0.647318	-0.003661
169.0	1.030142	-0.617993	-0.088895
170.0	1.075539	-0.567555	-0.211183
171.0	1.138990	-0.508694	-0.341395
172.0	1.210040	-0.449862	-0.446527
173.0	1.278715	-0.393982	-0.498740
174.0	1.337155	-0.338660	-0.483069
175.0	1.380646	-0.277801	-0.401691
176.0	1.407899	-0.204229	-0.273660
177.0	1.420571	-0.112653	-0.130261
178.0	1.422189	-0.002227	-0.007336
179.0	1.416800	0.121988	0.063328
180.0	1.407700	0.249117	0.061317
181.0	1.396565	0.364226	-0.018160
182.0	1.383224	0.451446	-0.163905
183.0	1.366112	0.497817	-0.352029
184.0	1.343257	0.496961	-0.551761
185.0	1.313511	0.451658	-0.732126
186.0	1.277624	0.374572	-0.867839
187.0	1.238823	0.286755	-0.943204
188.0	1.202626	0.214048	-0.953512
189.0	1.175899	0.182027	-0.904140
190.0	1.165326	0.210509	-0.808069
191.0	1.175703	0.308873	-0.682737
192.0	1.208527	0.473301	-0.547022
193.0	1.261330	0.686705	-0.418833
194.0	1.328023	0.921514	-0.313381
195.0	1.400241	1.144841	-0.241975
196.0	1.469410	1.324966	-0.211108
197.0	1.528998	1.437732	-0.221725
198.0	1.576350	1.471428	-0.268795
199.0	1.613539	1.429051	-0.341514
200.0	1.646950	1.327442	-0.424470
201.0	1.685613	1.193516	-0.499937
202.0	1.738683	1.058501	-0.551121
203.0	1.812721	0.951538	-0.565749
204.0	1.909513	0.894126	-0.539125
205.0	2.025051	0.896621	-0.475730
206.0	2.150009	0.957458	-0.388713
207.0	2.271615	1.065018	-0.297148
208.0	2.376444	1.201419	-0.221578
209.0	2.453371	1.347042	-0.178929
210.0	2.495858	1.484506	-0.178150
211.0	2.502945	1.601083	-0.217796
212.0	2.478650	1.689059	-0.286305
213.0	2.429992	1.744263	-0.364959
214.0	2.364221	1.763532	-0.432729
215.0	2.286124	1.742253	-0.471687
216.0	2.196258	1.673061	-0.471463
217.0	2.090712	1.546424	-0.431528
218.0	1.962551	1.353172	-0.360707
219.0	1.804582	1.088398	-0.274170
220.0	1.612666	0.755553	-0.188853
221.0	1.388584	0.369406	-0.118713
222.0	1.141556	-0.043313	-0.071220
223.0	0.887840	-0.446194	-0.046043
224.0	0.648389	-0.798198	-0.036228
225.0	0.445056	-1.060522	-0.031359
226.0	0.296304	-1.203789	-0.021650
227.0	0.213500	-1.213862	-0.001644
228.0	0.198750	-1.094875	0.027579
229.0	0.244828	-0.868712	0.058337
230.0	0.337161	-0.571022	0.078356
231.0	0.457311	-0.244717	0.074197
232.0	0.586990	0.067553	0.035080
233.0	0.711543	0.330228	-0.044011
234.0	0.822040	0.519542	-0.160706
235.0	0.915565	0.625315	-0.305456
236.0	0.993820	0.649829	-0.463351
237.0	1.060691	0.604553	-0.616953
238.0	1.119663	0.505970	-0.749363
239.0	1.172002	0.371820	-0.846844
240.0	1.216303	0.218761	-0.900551
241.0	1.249531	0.061851	-0.907255
242.0	1.269143	-0.084484	-0.869202
243.0	1.275487	-0.204875	-0.793377
244.0	1.273528	-0.281958	-0.690402
