 -112.87060	3.40089	410	3.28366
 -108.35578	3.46572	208	3.28951
 -103.84095	3.07407	440	3.29574
 -99.32613	3.32161	771	3.30238
 -94.81131	2.80500	377	3.30950
 -90.29648	3.07667	140	3.31714
 -85.78166	2.82858	316	3.32538
 -81.26683	3.11777	145	3.33430
 -76.75201	3.27394	139	3.34399
 -72.23719	3.84030	270	3.35458
 -67.72236	3.86619	140	3.36620
 -63.20754	3.49633	136	3.37906
 -58.69271	2.92989	252	3.39337
 -54.17789	3.29801	136	3.40943
 -49.66307	2.61223	773	3.42764
 -45.14824	2.77018	774	3.44851
 -40.63342	2.86517	769	3.47277
 -36.11859	3.07398	199	3.50145
 -31.60377	2.76974	100	3.53607
 -27.08894	2.34400	15	3.57902
 -22.57412	3.60908	98	3.63429
 -18.05930	3.75970	95	3.70915
 -13.54447	3.41282	80	3.81886
 -9.02965	3.03301	136	4.00288
 -4.51482	4.02948	137	4.39746
 0.00000	4.88968	134	4.88968
 4.51482	3.80723	78	4.39746
 9.02965	3.74816	90	4.00288
 13.54447	3.58239	78	3.81886
 18.05930	3.47258	85	3.70915
 22.57412	3.64576	75	3.63429
 27.08894	3.35661	75	3.57902
 31.60377	3.33784	22	3.53607
 36.11859	2.88741	14	3.50145
 40.63342	3.54763	29	3.47277
 45.14824	2.94635	15	3.44851
 49.66307	2.72343	1011	3.42764
 54.17789	2.92506	734	3.40943
 58.69271	3.36950	212	3.39337
 63.20754	2.99995	735	3.37906
 67.72236	2.73253	926	3.36620
 72.23719	2.73146	927	3.35458
 76.75201	2.98051	926	3.34399
 81.26683	3.18137	923	3.33430
 85.78166	2.83479	639	3.32538
 90.29648	3.11695	820	3.31714
 94.81131	3.02000	873	3.30950
 99.32613	3.28259	869	3.30238
 103.84095	2.35102	14	3.29574
 108.35578	2.79786	520	3.28951
 112.87060	2.64571	819	3.28366
